
Date,Squad,Name,UserID,Level,XP,JoinTime,PingTime,Banned,Coins,KillsELO,GamesELO,Number_of_Jumps,Zombie_Deaths,Zombie_Kills,Zombie_Wins,Time,Time_Alive_Count,Time_Alive_Longest,Time_Alive,Zombie_Time_Alive_Count,Zombie_Time_Alive,BGM,DamageDealt_p52,DamageDealt_p53,DamageDealt_p54,DamageDealt_p55,DamageDealt_p56,DamageDealt_p57,DamageDealt_p58,DamageDealt_p59,DamageDealt_p60,AR,AK,Pistol,HR,RPG,Shotgun,SR,SMG,Homing,Grenade,HeliMinigun,TankMinigun,Knife,Revolver,Minigun,GL,DamageDealt_p82,DamageDealt_p83,DamageDealt_p84,DamageDealt_p85,DamageDealt_p86,DamageDealt_p87,Fists,VSS,Fifty,MGTurret,XBow,SCAR,TacShotty,VEK,DamageDealt_p96,DamageDealt_p97,LMG,DamageDealt_p101,DamageDealt_p104,DamageDealt_p105,DamageDealt_p110,LaserMine,DamageDealt_p112,Losses_m00,Losses_m10,Losses_m09,Losses_m08,Losses_m07
25082024,BETA,FLAME GRAGON,647c0a47d142afa5114baea6,29,377110,1685850695,200675,False,363,1328.38,1486.2,14398,0,0,0,1708252800,1955,606.732,102129.98182,0,0,6987.9796,2081.044,246.5,0,4086.2846,161.5,0,550,0,0,6518.770806,702,780.8332,4836.6424,10861.6281,13246.2495,136700,4642.1962,2860.3629,7585.08023,0,598.79,375,0,950,339.7065,57.2691,0,0,0,0,0,60,2394.8911,120,360.9329,1125,258.541,100,1105.75725,180,0,3360.1381,1875,247.8,10817.5,4.63655,2383.403,239.95085,116,2,0,3,0
25082024,BLAST,mr stinky,5ee3b57ffd3c7a6263489052,830,20412655,1591981439,2434071,False,570,1972.55,2941.89,1106375,149,4599,18,1716666673,23411,1780.388,1978497.53993,167,93248.2655,1064467.81496,15620.1053,15966.11738,4353.2401,3056.654,1304.0184,870.01117,9738.5394,1778.23276,6081.1411,968001.21413,660792.44,137421.62607,54264.7131,506257.39543,37899.40482,3338109.385,486558.78847,54024.3158,821073.608967,1425.5354,1651.0769,130375,207225.39578,60272.26486,25718.8091,1443.2147,15643.3668,194.2134,1993.5929,17360.6937,857.2638,6669.99,20766.3363,130588.804,2039.9928,95625,79774.14275,27020.14467,66828.74328,6358.15872,2351.3443,270.5,625,0,0,0,9935.25696,3886.178896,1278,121,21,21,6
25082024,BLAST,alphacat4,5cf28582d142af9d065059e9,229,5391110,1559397771,716767,False,70,1792.6,1799.58,278039,72,1574,4,1695147724,7109,1024.95,745912.8959419,76,40459.0375,497674.72857,18791.0741,25463.45812,8807.3986,19480.944,7954.223,1490.32616,22824.992,9531.1967,20163.9674,255725.610108,84332.438742,42010.2948,22363.6346,277021.57716,7244.7158,936509.057,124259.89816,39772.661,150655.452884,3257.24119,3525.8876,231625,68209.478,14689.46959,5243.5758,2477.08024,34662.0927,6362.6133,5651.8337,36019.2847,4373.80159,6480,4773.6599,196200,1513.4447,448125,145511.32425,29047.40993,6522.2716,347.5922,6240.4415,3447.3514,36375,0,4487.5,4.78358,30199.51768,8109.60537,340,21,3,4,2
25082024,BLAST,SLEEPY BL00PER,630933a6bfea71304c438772,64,1270585,1661547430,1403479,False,130,1576.76,1501.74,72439,0,0,0,1697424484,8011,744.852,415489.18444,0,0,134234.41108,18706.413,1190.12761,2261.05804,22834.299,1258,170.15353,17644.333,519.60679,5317.339,12694.997929,35752.00763,3580.4691,5752.25,13073.2122,2687.2058,575950,168702.53992,900,81743.615687,221.44484,2385.31675,250,12672.35649,606.73809,549.6029,401.6334,3268.7396,381.1208,575.6653,5418.3526,287.4162,390,10823.90664,34110,54.3861,84000,53501.707343,829.8066,38837.604349,7149.75375,10424.0254,674.7158,83875,0,2805,2.62309,7097.4182,4938.16702,452,34,5,13,9
25082024,BLAST,Z4r1u5,638f6c5abfea71366b75c60d,289,6893065,1713529591,3151000,False,2080,1743.13,2115.19,234954,0,0,0,1699178324,25272,886.235,1577944.789654,0,0,860892.03504,61242.8956,11470.28924,14543.4051,64638.1248,8826.63567,1981.34928,22994.3658,1981.4562,16048.3566,196999.819957,1489377.152865,8973.0191,584.25,296269.7351,368.53936,5700,5774.4639,84324.2371,157808.2681518,2436.2118,12060.66874,4250,49415.27709,4397.84704,790.9726,1913.2314,20619.4815,2164.4853,6594.1613,29881.3373,1553.0682,960,2925.3097,600,1098.2022,0,103402.552537,1115.70008,7839.21683,450,46003.2896,7088.2,23750,0,1842739.0544,19.80342,32150.13856,62148.097460622,1403,125,6,48,30
25082024,BLAST,Save Ukraine_NoWar01,619c05f5d142afca18f78966,71,1446235,1637615093,1271043,False,38,1526.98,1730.77,60556,0,0,0,1719773551,9277,800.876,490999.11662,0,0,152282.31471,13843.0455,25574.71842,1576.204,15145.093,8649.40286,348.01101,14850,5202.8773,11405.4395,160406.27842,36217.755837,9990.6754,4645.7223,130441.2273,1906.74343,636719.4759,23216.1202,18901.7608,81691.97228,42.7676,984.558,7500,9273.43125,2674.44499,2435.5883,143.3812,200,44.4,169.6618,250,0,30,27048.55448,15900,160,107250,36360.0376,314.7598,53271.510418,0,3953.8258,9995.6447,2875,1181.10233,0,0,5964.9214,232.80714,520,32,7,14,2
25082024,BLAST,the giled dragon,617065d7bfea71c85885f1fa,44,759380,1634756055,269426,False,50,1607.41,1586.58,52964,4,0,0,1701117724,3770,806.839,312887.38485,4,0,8428.5752,9639.5781,5160.2971,531.1435,9411.4469,813.6652,65.57561,6253.3765,850,1553.7247,2348.1903,24741.78231,1374.0837,1160.7529,12300.4566,7004.92077,163650,20723.2826,49006.0388,36044.808218,300,2877.19075,2000,10818.22451,2924.83754,15332.3624,205.3362,0,0,30.5437,0,0,30,10561.44231,1500,232.593,13125,4751.6864,1800.6341,94425.640483,0,31.8999,0,1500,0,100,3.67436,48837.60701504,359.3529324,293,18,2,9,3
25082024,BLAST,Mr. Goose,6306ada8d142afbd6ab663ab,93,1977765,1661382056,377391,False,1140,1737.53,2318.31,63799,0,0,0,1697055926,4594,571.4,239597.16875,0,0,120591.85526,4260.457,365.5,1065.0595,9795.055,204,174.28916,3850,17,3668.9834,1409.08936,308787.55994,540.8601,2645.984,1515.6948,224,397667.066,133975.65672,2250,2837.8253,765.124,3070.8616,6000,23032.7518,411.5224,2299.8061,362.32531,6571.0775,1361.6699,1717.9439,9109.148,1450.1974,0,0,26160,67.6736,0,687.431,9273.6148,100,0,12950.1996,280,1875,0,950,0,37741.12576,31308.7149268,136,15,0,5,3
25082024,BLAST,[Vie] AnC1102,6206799cbfea710b251e5dcc,234,5511205,1644591516,1206290,False,431,1806.26,1352.16,66450,0,0,0,1709480680,5362,872.753,547073.3226,0,0,66453.30541,21501.672,5048.75893,3131.6257,10725,1479,440.54143,6014.5717,361.244,7481.126,9814.8108,116064.427249,3145.171,12760.0168,175518.9857,1954.1179,248346.7621,34854.0366,85720.9202,23307.35113,508.4702,2964.64067,22375,6059.03385,1231.12528,3655.2622,120.51104,1300,109.043,769.3009,3500,337.6539,450,4553.7348,721860,343.4938,3000,241012.95595,1281.71926,5414.3685,90,1311.0303,2816.5091,1250,0,126908.75,19.671496,36015.1395,1967.956791,677,26,6,8,14
25082024,BLAST,D1ABLO,6009d969d142afc54170b9cd,54,1010470,1611258217,422050,False,325,1602.72,1494.37,43399,0,0,0,1699475433,5053,787.556,340638.30635,0,0,149797.16044,22389.454,15173.38366,2050.5696,21635.2381,2699.1771,158.18033,22990.1402,1639.57991,1896.621,2641.5642,2541.90717,8123.1897,28951.5467,116835.7689,381.06596,95110,919.8653,105492.1235,6506.87425,300,6013.8497,125,159.56523,8219.11756,6066.1978,1345.314,13482.2293,351.7103,2212.0666,10875,389.551,60,383.5308,2100,200,81000,229552.049841,610.983722,1006.0343,992.11869,3754.2523,360.625,0,0,5080,10.42336,41166.35225,105.415,306,20,1,6,3
25082024,BLAST,The Ranger,5d649bfabfea71050813fa60,46,823255,1566874630,677995,False,180,1560.81,1518.72,27026,0,0,0,1700016770,4594,740.724,307935.93962,0,0,142760.26583,15050.2408,9845.17296,1945.0427,23846.515,1770.171,265.91721,13089.7919,1086.5158,11226.0297,4218.2201,3151.18476,2821.0657,1045,98112.3667,197.31925,1700,19604.9707,55780.1216,24898.19648,1337.99424,3514.7728,3750,0,200,165.8322,467.9925,13193.7225,162.8396,377.6612,15823.0825,201.6151,210,124,300,232.5555,74625,159044.532012,205.89172,396.9619,0,0,0,0,0,32932.18128,16.88255,2445.12,15705.2578384,310,30,4,8,3
25082024,BLAST,DeathWatch,5a354e28bfea71697027c4cd,43,729130,1720199316,244847,False,2823,1642.07,1770.86,29963,2,9,0,1722727894,3874,832.379,230162.6612655,2,697.6442,84633.8618,23797.0482,1910.35114,1113.2584,16493.138,449.29609,364.74726,8425.9895,535.04511,2460.3869,31046.71722,139593.68503,13614.2358,1284.62,35450.19663,478.6858,183646.999,4242.6286,6967.268,42601.0294888,603.55267,899.7396,125,1225.083,676.92134,1896.6499,226.5819,1896.2458,33.0147,262.7004,3689.9801,32.7284,30,574.0107,1425,770.7513,53625,3759.1152,37.63,77.4996,2593.94745,0,280,0,13046.27862,127.5,0,16858.57399,0,153,13,1,2,0
25082024,BLAST,FuturisticFudge,61392503d142af8b71542892,69,1399440,1654192251,1042374,False,743,1619.47,1776.31,64597,0,0,0,1712509803,7237,883.832,438601.060671,0,0,90283.66811,14531.0158,3643.546,2123.5098,17780.1644,1525.8835,133.12096,7638.692,1439.80635,2471.9221,76978.431437,48246.634579,4041.2784,5665.0172,9361.2912,3452.01294,342298.676,37550.0374,29177.4175,35010.312115,695.39136,5692.7454,625,4039.45328,499.00479,12337.7907,742.3851,9015.2006,426.8406,1236.8002,9245.0899,263.5357,810,358.3985,5490,510.6593,10500,168939.431774,768.6055,19970.033539,683.72882,6243.3819,18085.95834,1500,831.8687,8050,0,52476.0315384,1359.96897,367,34,6,9,4
25082024,BLAST,Lars,630e1f05d142afa14f8a915d,40,664055,1661869829,333703,False,3,1645.65,1665.12,27955,0,0,0,1713973462,2395,767.956,151998.44872,0,0,150826.5355,13836.326,646.1581,3154.20678,11032.6477,642.1945,214.64478,6658.447,310.6262,7595.9362,56865.348419,16134.16738,2539.2234,2543.4068,17083.4931,2018.76395,85630,9139.8309,124798.9154,31615.05903,1991.25,812.27854,5750,18487.07806,1225.86611,3813.889,373.42527,9615.1186,1823.8799,218.8242,7317.103,609.3868,1800,762.2707,3045,141.6211,102750,12778.86001,1346.674,4568.589,360,1378.4319,4677.6957,4250,672.5529,9535,0,47494.908,4934.866109,153,11,3,2,1
25082024,BLAST,FleshyOverlord,5c16b75abfea71961b13da6f,144,3270335,1621992222,531167,False,32,1731.14,2161.88,104925,0,0,0,1724274620,7622,1360.085,543988.4924241,0,0,305713.43613,17442.693,20481.50498,2819.8755,7848.796,1618.8223,366.48807,7616.1925,2588.54785,2476.4242,2890.71146,426409.90778,8467.0045,69474.09238,418097.7512,13790.1084,849517.3435,76406.9916,25531.3885,309518.677332,1044.4829,9475.23499,18250,8712.9875,3943.74352,55778.2242,308.9679,700,351.3734,1020.5469,875,279.75747,0,1895.4934,159675,1188.7805,17625,29861.93343,1011.5891,414.9904,2005.73841,293.2544,889.6628,500,13370.84318,4900,4.8123,20653.883567,0,511,43,6,9,2
25082024,BLAST,6EQUJ5,61e6ef21bfea71f5318596fa,494,12010215,1642524449,1473549,False,230,1710.07,1827.9,280935,0,0,0,1715616201,22937,915.483,1792341.488543,0,0,285867.33888,39650.9896,11381.81326,1857.73,37999.219,6013.95114,354.93489,22646.858,4491.6043,4632.2505,1178411.696183,37812.23204,4907.2256,31537.95983,7383.364,1959.2797,3674944.073,17831.8153,2625,188942.57303,1003.7635,10786.10799,10375,12307.9625,1161.84424,3769.3686,185.0252,0,0,0,0,0,90,22719.1052,24720,70.5946,307125,4082.4261,513.2679,439687.195156,809.0695,23428.8367,8246.2653,12875,5632.9053,49425,8.77707,216361.65433,8544.10108,1256,91,10,25,17
25082024,BLAST,Tormorgul,5d239778d142af6d2cc53fdd,192,4473485,1562613625,701247,False,500,1653.27,1995.87,185805,123,4303,3,1717343200,9983,1037.64,761595.869095,126,71789.3804,16885.1873,13960.9316,10301.3702,5912.2652,19478.705,5421.9561,920.46929,8607.0189,3875.70622,7009.1506,109370.07333,119289.68903,29258.8062,68432.53382,332349.74659,20717.37391,524736.055,174192.6999,12357.0401,120338.46828,3381.75103,2700.7353,69875,212754.77173,6316.58933,42991.1816,702.9627,4644.54,746.0021,1551.5738,4787.939,439.6359,1110,40125.8922,103365,321.7517,92968.058,108515.12384,29236.96906,13165.76139,747.7198,3330.1872,2833.7672,1875,187.2503,51805,0,154934.769876,1134.05309,363,45,3,12,4
25082024,BLAST,Unai Emery,5dbdab60d142af265d8b456d,174,4009995,1572888471,1641081,False,81,1621.64,1938.92,151353,0,0,0,1710341831,16675,742.386,1049943.93343,0,0,355987.60331,58485.9187,38321.51714,18703.2132,72419.5647,9528.39561,2844.15129,46497.8972,2556.35015,15773.136,496846.403897,267292.626852,9850.2474,303197.39127,3544.2889,2440.62706,3270,1318.7803,33395.5034,1586173.7784606,3396.25698,7703.68955,9500,107.2541,100,58084.4415,4258.2708,52656.3441,7267.3083,13361.7489,66539.636,7565.0526,180,356.511,600,371.594,750,3939.93169,0,136.596038,667.2605,915.6672,6027.9014,6000,0,300,0,0,39.1218,873,144,28,74,64
25082024,BLAST,sOY cHORIZO,64041e9ad142afff290c2fc5,80,1659135,1679802048,368241,False,450,1456.22,1401.67,32464,0,0,0,1724389166,3094,949.4794,375077.81052,0,0,42275.2224,3489.5456,1029.61717,1680.4796,4251.425,671.5,100.46512,2394.5358,195.5,1020.0408,20071.4485,17960.057615,5665.6438,9515.05924,38570.7239,2722.3906,58190,12139.4627,4945.5342,40687.98124,37.2239,1567.68585,13625,3342.984,4216.82679,2271.4939,189.6384,900,22.2,51.7694,1125,74,1830,19826.43593,33339.129,111.7494,113250,18495.51723,7322.64174,11558.00142,1610.74108,4499.5066,10564.8093,875,492.25118,118650,160.274048,7152.4405,1442.414217,160,11,0,4,7
25082024,BLAST,blu,6339cc2dd142afd17736c15a,38,614220,1664732205,304760,False,645,1593.16,1540.37,22226,0,0,0,1715528268,2962,797.36,169514.953799,0,0,32103.9672,1925,356.6772,431.484,3300,263.5,25.83548,1650,187,0,9170.71814,49727.006479,1259.879,2072.3551,1564.7908,1209.1357,336424.782,20752.52193,0,19095.21954,0,1500,125,1723.6488,0,3456.359,0,0,0,0,0,0,30,4343.48638,6120,174.67717,1125,17034.999705,252.334,14130.94856,2130.1445,201.3948,3346.4866,125,2314.6798,5561.25,13.61232,1732.393,298.53235,147,13,1,6,6
25082024,BLAST,Canada644,5ca8ea8bd142afed5984aac4,192,4458770,1554573972,669836,False,2050,1699.32,2527.27,134229,0,0,0,1721922567,10622,781.089,655327.026293,0,0,76085.74744,14363.69,12823.14942,516.7966,21788.307,2209.63171,454.21066,14469.145,699.4088,3355.4912,207066.2531,135284.786837,21209.3712,103025.14852,570415.3903,12849.37273,589709.302,74233.3069,112362.8712,43705.037739,943.8203,5927.098,9500,108987.02139,43678.64841,48206.3813,1727.47247,10796.4651,3319.2128,2394.9726,7365.3796,1943.5882,810,34669.43494,311755.394,826.58226,58125,149573.049823,12361.782476,23411.02514,8686.87468,3059.8324,44369.88012,3125,2744.4247,56884.0401,120.996793,3771.047,26217.032519,509,55,8,6,4
25082024,BLAST,iamdecaptin,5cca7d9cbfea710a48a82388,406,9816375,1556780326,2061016,False,0,1814.65,2449.41,381627,10,237,3,1721585244,15235,917.094,1180337.87408,13,0,374403.64403,30154.9314,24330.3127,18821.7265,26499.1526,8126,3170.5273,15363.304,6363.59,16943.8683,131406.35946,402903.314951,35734.8683,337100.89183,249230.53981,16763.6878,1544445.486,212673.7541,35935.3483,192142.68055,8265.85984,6267.00054,157437.5,180235.38446,24003.42142,14081.2504,5891.55419,29338.1936,7494.3603,17045.0905,38763.1142,7352.55139,2310,125867.26178,249930,1705.2122,222000,65017.21015,30702.18545,102988.724491,10745.61382,3519.5071,18544.86054,78125,3980.67751,11006.25,61.30317,23317.19531,90732.0669195,658,59,8,14,2
25082024,BLAST,DarkSky07,61b54c52bfea71127ca13665,61,1197965,1639271506,359528,False,600,1703.46,1617.75,41986,0,0,0,1723419099,4436,630.558,302699.20121,0,0,145102.4419,9902.5324,2959.76489,163.7618,12447.751,2662.65184,60.03567,12431.3703,679.6653,425.4357,36065.72204,50636.27827,7709.6234,20608.8485,50952.0826,1072.66355,402257.947,42810.9024,1936.0876,46580.45457,33.6044,2915.1141,21250,18234.8234,1296.59376,10670.0949,127.9732,900,113.7936,314.4166,750,126.5504,840,6069.8431,9825,995.2081,88125,54071.65206,3885.02289,17716.933113,2078.10555,9557.7499,14951.96366,750,5119.12283,20290,51.09178,35809.15202,15224.893059,239,9,0,5,4
25082024,BLAST,rkentwood,63b56d2cfe3c7a97689c8224,109,2386700,1672834348,673225,False,764,1630.31,1720.18,129122,0,0,0,1724498029,6629,856.567,548193.43773,0,0,276742.14437,21660.5734,2912.69002,3541.6037,27939.4136,3611.18089,314.01221,19366.699,933.32102,7740.0155,400820.937911,16657.21431,9194.1478,5084.09,63012.7757,946.9597,794210,6635.6498,8901.6853,158059.918889,776.14555,4476.25763,1250,1205.0894,400.4544,1340.9693,702.1377,5182.4649,108.3688,1479.6605,6457.2584,106.4096,540,4256.2896,93090,215.2761,3000,13461.60709,1692.8869,20712.45621,0,20,3572.1879,4125,1063.1416,36370,1.64759,5370.732,72.81799,268,30,1,11,11
25082024,BLAST,Phormio,635ff103d142af322eb720fc,112,2474340,1667232003,574912,False,1821,1650.65,1879.58,48558,0,0,0,1724431258,6928,867.405,519560.603915,0,0,202267.22733,26401.8628,3271.48014,172.924,16763.6002,2210,5.91189,11825,743.585,0,181780.813578,41873.38274,13799.373,24350.73734,32808.1072,14414.15777,387160,215633.07252,26005.9881,85385.727922,0,1218.97421,25125,7066.41155,6017.45848,509.4976,0,0,0,0,0,0,120,24044.8696,566535,13.8485,12750,35754.42409,10467.08385,12054.996608,13116.65017,2219.9787,3097.64,5500,4643.154,7900,139.307255,97452.63659,511.1072,514,11,0,4,2
25082024,BLAST,obiwan,616c50ddbfea71f54c3dceb6,65,1288690,1634488541,239783,False,1210,1680.03,1647.57,43518,0,0,0,1708092061,2665,903.189,271161.7082423,0,0,85329.38824,2774.5781,3824.17244,375.7671,2799.111,1027.0262,143.12982,2432.3966,837.11311,2210.941,87376.85259,45681.43618,2606.0019,8169.4589,57771.2803,5776.3727,384510,9595.8046,14075.129,103886.12701,170.96,544.5,5000,11239.72663,662.32096,18676.2126,373.5492,3732.7271,378.3789,2027.4482,6250,549.92152,450,3632.92999,24750,237.71,52125,27922.01946,1697.63084,17501.68949,370.01599,1740.7711,1008,875,0,6585,5.60869,14006.73839,294.0544,212,30,7,5,2
25082024,BLAST,AKA 908,5c428a23d142afbb60810ee5,47,830740,1547864623,254030,False,911,1707.31,1888.53,27630,0,0,0,1718591766,3484,964.78,206675.36895,0,0,73034.5072,9490.3865,5125.28075,677.505,10367.909,1796.52372,165.53832,10477.2,780.6407,853.583,13586.71626,6960.24328,3058.7353,1796.8694,17048.29248,1563.88135,252780,18229.96843,17742.3822,22719.14455,118.9357,2751.98653,125,3301.95247,12772.69177,2887.515,157.4938,400,0,107.883,1000,0,0,17629.15881,4920,831.6517,53944.455,94571.159248,3294.24041,761.27606,91.98,4329.9455,339.5,1250,0,41651.25,8.9304,2028.581,0,186,10,0,1,1
25082024,BLAST,Autoencoded,5c910e71d142afa47c33fa66,135,3030645,1648826441,539720,False,720,1770.34,2108.06,146071,0,0,0,1693097709,10043,808.135,671762.097,0,0,80154.12313,1925,1403.94301,0,973.417,136,0,825,42.5,0,154272.631302,215934.430689,5318.3709,71391.18979,331951.3493,10915.8364,406247.7612,58905.6378,250214.39,114491.625146,0,1068.17832,42000,155602.05458,3650.84796,50323.9599,0,0,0,0,0,0,330,85047.3724,301590,60,71625,3411.9727,3980.86611,745.5081,12745.71176,21437.9833,10335.76105,2750,0,79245,41.298584,284564.62696,3040.54728715,548,64,7,11,10
25082024,BLAST,YungMarx,5dc82ba4d142af8147c8866c,130,2902165,0,609615,False,160,1594.82,1730.38,49664,10,14,0,1698961779,7229,871.168,558758.40345,10,2030.7932,92856.2469,26307.0502,13074.99347,4012.24329,29754.839,5667.49836,612.61744,22749.9842,3959.0332,10547.33318,21065.7377,103898.71805,9381.3892,14033.344,33210.23868,6838.37311,339261.447,10996.06126,32707.9592,100899.6928908,289.63172,1165.38655,17875,27002.68584,1394.44872,10299.6894,224.1871,1300,33.3044,180.2552,1000,0,870,5654.071,25695,831.4825,51375,134801.14245,3565.7686,55856.06271,694.9934,2517.4102,8746.7109,1375,0,266416.17,0,9017.0273,3050.367732,346,54,7,27,11
25082024,BLAST,bunnyh,5ee6a736bfea71d243335769,160,3656175,0,1024064,False,171,1733.46,1896.98,215435,0,0,0,1688361195,11134,861.2,830016.90813,0,0,261936.90158,34440.9559,19725.47508,3349.6421,13403.1663,2065.5,905.374097,9562.6207,1959.40257,8545.00641,354878.509323,257407.49844,14564.8212,12179.8888,67070.7704,6413.71967,1368955.714,120638.8138,15700.4567,144684.744198,1062.83131,2971.8825,60875,43608.26806,1740.28856,13091.1192,1542.7782,7046.1055,1301.9428,3065.6396,7858.108,747.6749,1200,14526.3301,29775,571.6928,132750,36724.39258,7691.3099,10202.41849,2754.91346,10959.1634,2574.8811,12375,0,5763.75,7.83915,2440.616,2494.731264,741,75,18,20,15
25082024,BLAST,Sgt. Nuggs,603058a4d142af16414b5d73,65,1279640,1613781662,361269,False,370,1700.1,2031.46,36210,0,0,0,1693179436,4150,786.746,267299.35518,0,0,134459.8131,8250.873,3575.0332,2007.0958,8525,953.4126,82.56307,3477.02,1033.2526,3399.83,89944.70994,94050.07924,2114.4853,7132.38907,48737.7537,4851.0835,487154.3852,14130.0577,24643.0337,15562.90566,7.22995,1414.03815,21875,16069.8507,1307.39034,7795.6057,563.3039,3858.3804,58.7258,173.3659,3041.1176,0,30,1399.43608,95235,119.7553,90345.717,819,2476.04762,12992.15248,587.4343,1976.1879,15742.34671,500,0,1650,34.1494125,33397.86462,21894.42732,223,8,0,1,2
25082024,BLAST,Capt.Resistance,6188b0d3bfea716d5d509cb3,99,2125050,1636348115,1336505,False,933,1515.08,1448.73,116808,0,0,0,1698708518,15069,857.983,832677.1339643,0,0,460058.93057,52306.5468,42157.76368,7442.4277,59475.4531,8016.6746,684.51306,45230.4866,6757.98091,15137.0639,119122.64233,421122.244045,11575.3744,8551.6946,75506.4666,11334.1342,859040,27020.53411,14615.9132,270673.103074,2246.56526,6018.38474,32500,37910.84265,7552.91816,8098.595,1282.05356,25919.7822,1100.4942,1802.0823,35374.3467,756.3807,1350,4252.5481,18735,1849.1005,58500,7014.3466,672.75275,4294.72859,186.23413,10130.8631,32027.55612,9125,0,11877.5,66.021449,35197.04621,4117.909618438,809,53,8,15,12
25082024,BLAST,UndentifiedKiller,619e89a4bfea718a158026f3,29,386430,1637779876,240628,False,35,1373.86,1683.46,25495,0,0,0,1678749294,2461,710.129,175876.5898,0,0,33776.6142,6274.4882,399.5,427.4633,6898.6436,59.5,17.44452,1100,0,0,69985.14342,14105.865077,431.683,7969.68033,292.7137,41.6,13390,488.0327,3646.2414,6183.8925,14.3464,217.1859,0,253.5,1946.48315,460.9858,0,1200,0,0,125,0,150,62,0,49.6547,1500,11803.23762,20.2557,55,0,0,70,0,0,300,0,35017.407,87.3819,177,9,2,4,4
25082024,BLAST,CBRattler13,62daf350fd3c7a621a3fdf98,133,2979085,1658516304,227385,False,2950,1827.68,2725.43,81253,0,0,0,1701720659,3055,830.545,258716.32265,0,0,135793.9823,11671.867,1051.674,201.0926,10657.092,518.5,128.33124,950.156,144.5,0,78040.007635,37125.902981,3574.2326,513,12312.1503,576,572680,37458.7286,525,24564.34257,98.99308,3495.58158,94375,28858.17593,150,935.383,228.218,4176.7421,2572.4617,945.5747,4500,2749.281,420,73963.14006,24420,51.1104,57750,1175.2,8250.388799,6693.32676,925.7321,22093.5049,620,7375,0,12202.5,0,65657.84537,14496.1275023,129,6,1,7,0
25082024,BLAST,ryanmouse YT,6174c4d6d142afc17b2abbd3,106,2300320,1635042518,659962,False,1821,1657.22,1761.48,157106,0,0,0,1720480011,9960,863.879,610068.799731,0,0,136293.47392,5298.5327,13556.43418,850.4527,5110.267,4194.07425,113.38401,2750,2405.5,1765.3433,552505.906869,88038.3209,17266.5008,1218.9909,554672.6034,489.2403,16400,1313.11128,7707.7443,67554.353322,9.05087,22.5,1250,1730.5338,519.9866,35845.9777,86.7598,0,0,0,0,0,1290,953.0322,360,210.0251,93000,2584.96603,285,1463.0399,1211.85848,73.8594,611.25,1875,0,58190,0,332265.882419,261.00629,605,23,6,8,1
25082024,BLAST,viren20k,5eb3fc93fd3c7afa61ef9f5b,615,15048300,1588853907,3131012,False,390,1624.38,1889.71,296925,263,6217,8,1723567822,31072,915.646,2122431.4150668,271,136987.9536,1052775.9029,18271.5403,39298.40684,5248.4131,9350,5704.9535,3242.01896,7043.8161,2229.6517,3459.5638,447715.95693,356106.03943,45576.8392,409671.69606,837279.1391,8784.30349,1371141.72,301392.5802,91212.0838,771471.587446,248.5576,1643.7557,91500,55468.47196,13402.12701,38814.6686,1098.0939,7715.1804,1081.3023,3401.7598,8902.8434,918.44778,1359.99,198418.84218,63632.266,3127.58211,934391.466,291051.41374,106613.27609,342314.9895,630,191.3157,254834.40581,22500,8424.4379,127512.5,0,599469.16705712,42.9904,1500,100,3,18,10
25082024,BLAST,XD2.0,63c5bc64d142afe031a28b22,71,1426065,1673903204,1141670,False,302,1598.37,1787.03,130042,0,0,0,1722984322,3660,881.502,327102.12266,0,0,22886.0555,9368.795,1864.24493,915.9389,5800.556,900.98663,42.73078,6918.997,408.56214,2798.225,44315.42436,83606.39605,2618.8425,6871.56452,3965.4704,2886.50055,110860,29860.5112,108377.2947,14369.663893,0,365.92466,1250,5192.1914,200,749.8239,211.7147,5980.4723,809.2705,222.787,7547.9281,226.19,510,5208.2667,10740,159.1803,18000,52496.50913,2735.40362,13751.92986,8683.6771,5935.2239,2346.2505,375,1183.9421,93720,10.97312,10663.9699,628.25712,172,14,5,9,8
25082024,BLAST,TULOG Na,5f11286cfe3c7a6b75f063a7,391,9449235,1594959980,2940110,False,290,1676.16,2159.19,239815,0,0,0,1724301799,28503,643.588,1842280.4205374,0,0,291164.99049,25606.6263,11876.0419,828.661,9994.5075,3566.29722,225.36873,3536.931,1214.01605,1780.7169,21238.38807,290725.97023,17925.5571,17109.1703,1225366.55837,4174.94044,3536857.9991,5695.6613,242074.846,661737.35384,0,1893.30478,20375,33072.63354,55190.63708,79257.0203,600.3846,0,11.3034,512.3342,250,0,150,6144.05204,4050,1970.9788,127125,1169951.559887,265.1938,21936.161011,4817.96343,2778.5484,4417.75326,0,105330.082027,250,0,93299.34358,202.76872,1650,196,27,25,11
25082024,BLOON,MacLellan,5e0a5e42d142afae35abab4c,84,1771550,1577738011,469651,False,1120,1638.06,1737.52,31618,76,807,0,1716652161,6039,901.271,432520.4768757,76,34352.2761,92312.67137,10241.1572,11966.50897,2086.1273,16207.875,3250.0568,463.90602,10232.95,423.9308,1790.0054,112982.544425,44508.09029,19820.9094,27189.4153,63018.9621,50637.65174,190729.569,55765.11482,17236.9475,87370.571868,150,9761.31505,21375,120730.28725,2004.37407,5493.2424,494.8499,3984.6046,782.6955,934.8865,4896.1673,656.1879,570,4168.39835,120660,2222.0882,170250,42294.3378,2944.29262,3435.45401,345.6255,1882.3561,2100.4805,0,80.8616,7635,27.313741,6617.827466,3166.53864,310,54,13,9,0
